Juhtumi nr,Toimumisaeg,Isikuid,Hukkunuid,Sõidukeid,Vigastatuid,Maakond,Omavalitsus,Asula,Liiklusõnnetuse liik,Liiklusõnnetuse liik (detailne),Joobes mootorsõidukijuhi osalusel,Kergliikurijuhi osalusel,Jalakäija osalusel,Kaassõitja osalusel,Maastikusõiduki juhi osalusel,Eaka (65+) mootorsõidukijuhi osalusel,Bussijuhi osalusel,Veoautojuhi osalusel,Ühissõidukijuhi osalusel,Sõiduautojuhi osalusel,Mootorratturi osalusel,Mopeedijuhi osalusel,Jalgratturi osalusel,Alaealise osalusel,Esmase juhiloa omaniku osalusel,Turvavarustust mitte kasutanud isiku osalusel,Mootorsõidukijuhi osalusel,X koordinaat,Y koordinaat
2402120093346,18/08/2012,2,0,1,1,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589600.0,737950.0
2402120045870,08/05/2012,2,0,1,1,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589257.0,737039.0
2602110141838,09/12/2011,2,0,1,1,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6473968.0,659418.0
2670120003958,08/05/2012,2,0,1,1,Pärnu maakond,Pärnu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6471597.0,529524.0
2302110249324,24/10/2011,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6587741.0,537247.0
2402120004742,15/01/2012,2,0,1,1,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589242.0,738550.0
2602120008441,25/01/2012,2,0,1,1,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6475497.0,659600.0
2302120070842,18/03/2012,3,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6587281.0,541413.0
2602110145941,19/12/2011,2,0,1,1,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6473261.0,658830.0
2402110102482,10/10/2011,2,0,1,1,Lääne-Viru maakond,Rakvere linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6581103.0,634800.0
2602120058277,05/06/2012,2,0,1,1,Viljandi maakond,Viljandi linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6470825.0,593564.0
2101240046735,25/03/2024,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6590940.0,539090.0
2302120165366,13/06/2012,2,0,1,1,Harju maakond,Maardu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6593407.0,557749.0
2602110053234,19/05/2011,2,0,1,1,Tartu maakond,Tartu linn,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6472032.0,655215.0
2302170006585,25/05/2017,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6587629.0,536445.0
2302210014095,03/11/2021,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6582937.0,537907.0
3100210758553,08/12/2021,2,0,1,1,Lääne-Viru maakond,Rakvere linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6582528.0,634198.0
2101230159213,06/11/2023,2,0,1,1,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589221.0,737604.0
3100200055303,31/01/2020,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6587515.0,545080.0
3110150035009,27/02/2015,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6584796.0,539160.0
3100190746173,23/12/2019,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6590789.0,540673.0
3100200450021,06/08/2020,3,0,1,2,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589373.0,543102.0
3100180669299,22/11/2018,3,0,1,2,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6473727.0,661908.0
3140150073302,29/11/2015,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6587678.0,544479.0
3110160168473,01/11/2016,2,0,1,1,Harju maakond,Viimsi vald,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6596022.0,547326.0
3130160005275,22/01/2016,2,0,1,1,Lääne-Viru maakond,Rakvere linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6581636.0,634171.0
3100210737795,28/11/2021,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589004.0,540328.0
2302130019500,22/01/2013,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6588201.0,544718.0
3120170001033,05/01/2017,2,0,1,1,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6473945.0,658369.0
3100210786218,21/12/2021,2,0,1,1,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589380.0,737825.0
3100190645282,02/11/2019,3,0,1,2,Harju maakond,Maardu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6593642.0,557692.0
3100230026659,15/01/2023,3,0,1,2,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589917.0,737577.0
3100200074116,10/02/2020,2,0,1,1,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6473730.0,657660.0
3110150015916,27/01/2015,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6590371.0,550698.0
3100130127306,20/12/2013,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6590661.0,547254.0
3100180690770,04/12/2018,2,0,2,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6588863.0,543126.0
2101230178434,09/12/2023,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6588012.0,541040.0
3100190557673,19/09/2019,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6585674.0,539306.0
3110160015905,09/02/2016,3,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589469.0,549191.0
3110150206221,24/11/2015,3,0,1,2,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6584589.0,539630.0
3130150012169,26/02/2015,2,0,1,1,Ida-Viru maakond,Narva linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6589295.0,737872.0
3110160178659,17/11/2016,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6588757.0,540941.0
2302140000661,11/01/2014,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6591030.0,538595.0
